conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,Hi everyone.,,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,599.9999999999999,600.7758620689655,,,SLU,600.3879310344827,"[{'explain or define term or concept': 'Andrew is introducing himself and his research area, which involves exoplanets, space telescopes, and ground-based instruments, thus explaining his field of study.'}]",600.0,0,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Um, I'm Andrew Vanderberg.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,600.7758620689656,602.4568965517242,,,SLU,601.6163793103449,"[{'explain or define term or concept': 'Andrew is introducing himself and his research area, which involves exoplanets, space telescopes, and ground-based instruments, thus explaining his field of study.'}]",600.0,1,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"I am an astronomer at the University of Wisconsin Madison, but I'm moving to MIT this summer.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,602.4568965517241,608.4698275862069,,,SLU,605.4633620689655,"[{'explain or define term or concept': 'Andrew is introducing himself and his research area, which involves exoplanets, space telescopes, and ground-based instruments, thus explaining his field of study.'}]",600.0,2,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Um, I study exoplanets mostly with observations using space telescopes and instruments on the ground.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,608.469827586207,615.0,,,SLU,611.7349137931035,"[{'explain or define term or concept': 'Andrew is introducing himself and his research area, which involves exoplanets, space telescopes, and ground-based instruments, thus explaining his field of study.'}]",600.0,3,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"If we had a telescope that we could survey 500 planets, what would be the first thing you would look at with that sample?",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,1099.0,1116.0,,,SLU,1107.5,"{'ask clarifying question': 'Andrew is asking a question to prompt the group to think about what the most important thing to look for would be if they had a large sample of planets to observe, building on the previous discussion about sample sizes and observational strategies.'}",1099.0,4,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"If you talk to geologist, they will, you know, give you a list of 50 variables that we can't even prove that really matter a lot.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,1155.0,1168.0,,,SLU,1161.5,"{'express humor': 'The speaker is making a humorous observation about the complexity and uncertainty involved in geological variables, implying that geologists might overwhelm them with a long list of factors that are difficult to validate.'}",1155.0,5,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,Okay.,,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,2178.0,2178.0,,,SLU,2178.0,"{'okay': 'This utterance does not fit into any of the codes provided, as it is simply an acknowledgement.'}",2178.0,6,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Uh, I'm think trying to think outside the box and trying to think about things I don't normally think about.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,837.9999999999999,846.054794520548,,,SLU,842.0273972602739,"{'present new idea': 'Andrew introduces a novel concept of using a ""light bucket"" instead of a traditional telescope for transmission spectroscopy, which hasn\'t been discussed before.', 'propose decision': 'Andrew ends by asking if using a light bucket is a tradeoff they would make, suggesting a concrete choice for the group to consider.', 'explain or define term or concept': 'Andrew explains the concept of a ""huge, huge equivalent diameter transmission spectroscopy mission"" in the context of using a light bucket, clarifying the approach.'}",3016.0,7,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"And the thing I'm thinking about at the moment, which is not really on this topic is what if instead of a telescope, we don't really worry about focusing the light well and we just use a light bucket and throw all of our uh, you know, cards into like a huge, huge equivalent diameter transmission spectroscopy mission where we don't really have a good image, but it doesn't matter because we're pointing it at Proxima Centuri or Trapist one and we just get so much light that we can do this for more distant planets.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,846.054794520548,884.5388127853881,,,SLU,865.296803652968,"{'present new idea': 'Andrew introduces a novel concept of using a ""light bucket"" instead of a traditional telescope for transmission spectroscopy, which hasn\'t been discussed before.', 'propose decision': 'Andrew ends by asking if using a light bucket is a tradeoff they would make, suggesting a concrete choice for the group to consider.', 'explain or define term or concept': 'Andrew explains the concept of a ""huge, huge equivalent diameter transmission spectroscopy mission"" in the context of using a light bucket, clarifying the approach.'}",3016.0,8,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,Is that a tradeoff we would make?,,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,884.538812785388,887.0,,,SLU,885.769406392694,"{'present new idea': 'Andrew introduces a novel concept of using a ""light bucket"" instead of a traditional telescope for transmission spectroscopy, which hasn\'t been discussed before.', 'propose decision': 'Andrew ends by asking if using a light bucket is a tradeoff they would make, suggesting a concrete choice for the group to consider.', 'explain or define term or concept': 'Andrew explains the concept of a ""huge, huge equivalent diameter transmission spectroscopy mission"" in the context of using a light bucket, clarifying the approach.'}",3016.0,9,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Uh, sure.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,971.9999999999999,972.9,,,SLU,972.4499999999999,"{'express agreement': ""Andrew agrees with Andy's point that they will be working with a small number of planets with varying properties initially."", 'expand on existing idea': 'Andrew expands on the idea of working with a small sample size by suggesting that they will need to figure out how to learn from the small sample and evolve their questions as they go to larger ones.', 'present new idea': 'Andrew introduces the idea of determining what the empirical habitable zone is.'}",3150.0,10,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Um, yeah, so I to agree with Andy, especially since, you know, for the first foreseeable future, we're going to be in volume limited regimes because we need the, you know, them to be close by so we can angularly resolve them, etc.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,972.9,995.9,,,SLU,984.4,"{'express agreement': ""Andrew agrees with Andy's point that they will be working with a small number of planets with varying properties initially."", 'expand on existing idea': 'Andrew expands on the idea of working with a small sample size by suggesting that they will need to figure out how to learn from the small sample and evolve their questions as they go to larger ones.', 'present new idea': 'Andrew introduces the idea of determining what the empirical habitable zone is.'}",3150.0,11,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Uh, we're going to have to figure out, you know, how do we, you know, learn what we can from the small sample and go to larger ones.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,995.9,1009.1,,,SLU,1002.5,"{'express agreement': ""Andrew agrees with Andy's point that they will be working with a small number of planets with varying properties initially."", 'expand on existing idea': 'Andrew expands on the idea of working with a small sample size by suggesting that they will need to figure out how to learn from the small sample and evolve their questions as they go to larger ones.', 'present new idea': 'Andrew introduces the idea of determining what the empirical habitable zone is.'}",3150.0,12,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Um, but maybe we can kind of evolve our questions that we ask.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,1009.0999999999999,1015.3,,,SLU,1012.1999999999999,"{'express agreement': ""Andrew agrees with Andy's point that they will be working with a small number of planets with varying properties initially."", 'expand on existing idea': 'Andrew expands on the idea of working with a small sample size by suggesting that they will need to figure out how to learn from the small sample and evolve their questions as they go to larger ones.', 'present new idea': 'Andrew introduces the idea of determining what the empirical habitable zone is.'}",3150.0,13,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,So the thing that I wrote down was just what is the empirical habitable zone?,,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,1015.3,1023.0,,,SLU,1019.15,"{'express agreement': ""Andrew agrees with Andy's point that they will be working with a small number of planets with varying properties initially."", 'expand on existing idea': 'Andrew expands on the idea of working with a small sample size by suggesting that they will need to figure out how to learn from the small sample and evolve their questions as they go to larger ones.', 'present new idea': 'Andrew introduces the idea of determining what the empirical habitable zone is.'}",3150.0,14,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Yeah, I was thinking about a point that Natasha made earlier about kind of breath versus depth.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,595.9999999999999,601.2961672473867,,,SLU,598.6480836236933,"[{'expand on existing idea': 'This utterance builds upon Natasha\'s earlier point about ""breath versus depth"" in exoplanet research, adding the speaker\'s perspective on balancing statistical studies with in-depth analysis of promising planets.'}, {'propose decision': 'The speaker is proposing a decision on how to balance the competing interests of statistical studies and in-depth analysis of promising planets, questioning whether to prioritize broad surveys or deep dives into individual planets.'}]",3746.0,15,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,Do you want to do a big survey to answer one question whether the atmosphere is reducing or oxidizing or do you want to find a promising looking plan and go deep?,,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,601.2961672473867,610.3275261324042,,,SLU,605.8118466898954,"[{'expand on existing idea': 'This utterance builds upon Natasha\'s earlier point about ""breath versus depth"" in exoplanet research, adding the speaker\'s perspective on balancing statistical studies with in-depth analysis of promising planets.'}, {'propose decision': 'The speaker is proposing a decision on how to balance the competing interests of statistical studies and in-depth analysis of promising planets, questioning whether to prioritize broad surveys or deep dives into individual planets.'}]",3746.0,16,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Because as a responsible scientist I would say, oh yeah, let's do a careful statistical study, but as a human being I'm here for the aliens and I want to go really deep on one planet, right?",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,610.3275261324043,620.9198606271777,,,SLU,615.623693379791,"[{'expand on existing idea': 'This utterance builds upon Natasha\'s earlier point about ""breath versus depth"" in exoplanet research, adding the speaker\'s perspective on balancing statistical studies with in-depth analysis of promising planets.'}, {'propose decision': 'The speaker is proposing a decision on how to balance the competing interests of statistical studies and in-depth analysis of promising planets, questioning whether to prioritize broad surveys or deep dives into individual planets.'}]",3746.0,17,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,So how do we balance those competing interests and the potential for discovery with a little bit high more high risk or reward.,,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,620.9198606271777,628.0,,,SLU,624.4599303135889,"[{'expand on existing idea': 'This utterance builds upon Natasha\'s earlier point about ""breath versus depth"" in exoplanet research, adding the speaker\'s perspective on balancing statistical studies with in-depth analysis of promising planets.'}, {'propose decision': 'The speaker is proposing a decision on how to balance the competing interests of statistical studies and in-depth analysis of promising planets, questioning whether to prioritize broad surveys or deep dives into individual planets.'}]",3746.0,18,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Yeah, we'll have stellar types easily.",,2021_06_10_SLU_S3_SLU,Andrew Vanderburg,,,,,4307.0,4307.0,,,SLU,4307.0,"{'expand on existing idea': ""Andrew is responding to Coco's question about what properties would be easiest to obtain for a large sample of planets, and he confirms that stellar types would be readily available.""}",4307.0,19,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Everyone, I'm Andy Skemer.",,2021_06_10_SLU_S3_SLU,Andy Skemer,,,,,683.9999999999999,686.1487603305785,,,SLU,685.0743801652892,"{'explain or define term or concept': 'Andy is explaining his research area, which involves observational studies of exoplanets, direct imaging, brown dwarfs, and instrument building for exoplanet characterization, providing context for the group.', 'encourage particpatioin': 'Andy is inviting Nicole to speak next.'}",4991.0,20,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,I'm a professor at UC Santa Cruz.,,2021_06_10_SLU_S3_SLU,Andy Skemer,,,,,686.1487603305785,688.8760330578513,,,SLU,687.5123966942149,"{'explain or define term or concept': 'Andy is explaining his research area, which involves observational studies of exoplanets, direct imaging, brown dwarfs, and instrument building for exoplanet characterization, providing context for the group.', 'encourage particpatioin': 'Andy is inviting Nicole to speak next.'}",4991.0,21,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"I do um observational studies of exoplanets, mostly direct imaging uh as well as brown dwarfs and I build instruments um to do exoplanet characterization.",,2021_06_10_SLU_S3_SLU,Andy Skemer,,,,,688.8760330578513,701.603305785124,,,SLU,695.2396694214876,"{'explain or define term or concept': 'Andy is explaining his research area, which involves observational studies of exoplanets, direct imaging, brown dwarfs, and instrument building for exoplanet characterization, providing context for the group.', 'encourage particpatioin': 'Andy is inviting Nicole to speak next.'}",4991.0,22,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,"Um, what is it called?",,2021_06_10_SLU_S3_SLU,Andy Skemer,,,,,701.603305785124,703.4214876033058,,,SLU,702.5123966942149,"{'explain or define term or concept': 'Andy is explaining his research area, which involves observational studies of exoplanets, direct imaging, brown dwarfs, and instrument building for exoplanet characterization, providing context for the group.', 'encourage particpatioin': 'Andy is inviting Nicole to speak next.'}",4991.0,23,0
2021_06_10_SLU_S3,2021_06_10_SLU_S3,,,Nicole.,,2021_06_10_SLU_S3_SLU,Andy Skemer,,,,,703.4214876033059,704.0,,,SLU,703.7107438016529,"{'explain or define term or concept': 'Andy is explaining his research area, which involves observational studies of exoplanets, direct imaging, brown dwarfs, and instrument building for exoplanet characterization, providing context for the group.', 'encourage particpatioin': 'Andy is inviting Nicole to speak next.'}",4991.0,24,0
