conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,Because I think some of us may be talking about the metallicity of the star and some of us may be talking about the metallicity of the planet.,,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,845.0,855.9230769230769,,,SLU,850.4615384615385,"{'explain or define term or concept': ""Andrew is clarifying that the term 'metallicity' can refer to either the star or the planet, which is important for the group's discussion."", 'acknowledge contribution': 'Andrew acknowledges that there might be a misunderstanding about which metallicity (star or planet) is being discussed, but he does not agree or expand on the idea.'}",845.0,0,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,"Yeah, got you.",,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,855.9230769230769,857.0,,,SLU,856.4615384615385,"{'explain or define term or concept': ""Andrew is clarifying that the term 'metallicity' can refer to either the star or the planet, which is important for the group's discussion."", 'acknowledge contribution': 'Andrew acknowledges that there might be a misunderstanding about which metallicity (star or planet) is being discussed, but he does not agree or expand on the idea.'}",845.0,1,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,Between the star and the planet.,,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,858.0000000000001,858.8648648648649,,,SLU,858.4324324324325,"{'acknowledge contribution': 'Andrew acknowledges that the discussion is about the correlation between the metallicity of the star and the planet, confirming the topic of discussion.'}",858.0,2,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,Okay.,,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,858.8648648648648,859.0,,,SLU,858.9324324324324,"{'acknowledge contribution': 'Andrew acknowledges that the discussion is about the correlation between the metallicity of the star and the planet, confirming the topic of discussion.'}",858.0,3,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,But I found thought it was very interesting that this actually has been observed in the solar system.,,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,858.0,867.1380952380953,,,SLU,862.5690476190476,"{'acknowledge contribution': {'Explanation': ""Andrew acknowledges Katherine's contribution by stating that he found it very interesting that this has been observed in the solar system, showing he values her input.""}, 'expand on existing idea': {'Explanation': ""Andrew expands on the idea of material transfer between planets by adding that we've observed asteroids or meteors from Mars coming to Earth, building upon the previous discussion about material transfer in the Jupiter system.""}}",858.0,4,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,I didn't know that.,,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,867.1380952380953,868.8571428571429,,,SLU,867.9976190476191,"{'acknowledge contribution': {'Explanation': ""Andrew acknowledges Katherine's contribution by stating that he found it very interesting that this has been observed in the solar system, showing he values her input.""}, 'expand on existing idea': {'Explanation': ""Andrew expands on the idea of material transfer between planets by adding that we've observed asteroids or meteors from Mars coming to Earth, building upon the previous discussion about material transfer in the Jupiter system.""}}",858.0,5,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,Um and it's I guess we've observed asteroids or meteors from Mars coming to Earth as well.,,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,868.8571428571429,877.0,,,SLU,872.9285714285714,"{'acknowledge contribution': {'Explanation': ""Andrew acknowledges Katherine's contribution by stating that he found it very interesting that this has been observed in the solar system, showing he values her input.""}, 'expand on existing idea': {'Explanation': ""Andrew expands on the idea of material transfer between planets by adding that we've observed asteroids or meteors from Mars coming to Earth, building upon the previous discussion about material transfer in the Jupiter system.""}}",858.0,6,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,"Halo in inner halo, it depends on who you talk to.",,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,1006.9999999999999,1012.8823529411765,,,SLU,1009.9411764705882,"[{'provide supporting evidence': 'Andrew provides data points (minus 1.6 and minus 1.2) from SDSS and H3 surveys to support his statement about halo metallicity, building on the discussion about galactic habitability and metallicity.'}]",1007.0,7,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,SDSS will say it's minus 1.6 whereas H3 will say it's minus 1.2.,,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,1012.8823529411765,1020.4117647058823,,,SLU,1016.6470588235294,"[{'provide supporting evidence': 'Andrew provides data points (minus 1.6 and minus 1.2) from SDSS and H3 surveys to support his statement about halo metallicity, building on the discussion about galactic habitability and metallicity.'}]",1007.0,8,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,Yeah.,,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,1020.4117647058824,1021.0,,,SLU,1020.7058823529412,"[{'provide supporting evidence': 'Andrew provides data points (minus 1.6 and minus 1.2) from SDSS and H3 surveys to support his statement about halo metallicity, building on the discussion about galactic habitability and metallicity.'}]",1007.0,9,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,"Hi, I am Andrew Vanderberg.",,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,874.0000000000001,875.6981132075472,,,SLU,874.8490566037736,"{'explain or define term or concept': 'Andrew is explaining his area of expertise, which is exoplanet observation and characterization, to provide context for the discussion.', 'present new idea': 'Andrew is introducing himself and his research interests, which is new information to the group.'}",1881.0,10,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,"I'm an astronomer at the University of Wisconsin, but I'm moving to MIT this summer.",,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,875.6981132075472,880.9811320754717,,,SLU,878.3396226415094,"{'explain or define term or concept': 'Andrew is explaining his area of expertise, which is exoplanet observation and characterization, to provide context for the discussion.', 'present new idea': 'Andrew is introducing himself and his research interests, which is new information to the group.'}",1881.0,11,0
2021_06_11_SLU_S9,2021_06_11_SLU_S9,,,"Um I mostly study exoplanets from an observational point of view, uh using telescopes like Kepler and Tess, usually in the optical range and I mostly focus on detection and characterization of small planets.",,2021_06_11_SLU_S9_SLU,Andrew Vanderburg,,,,,880.9811320754718,894.0,,,SLU,887.4905660377359,"{'explain or define term or concept': 'Andrew is explaining his area of expertise, which is exoplanet observation and characterization, to provide context for the discussion.', 'present new idea': 'Andrew is introducing himself and his research interests, which is new information to the group.'}",1881.0,12,0
