conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_05_20_ABI_S3,2021_05_20_ABI_S3,,,"Dylan, your task is to have the right quarter cell at the right time.",,2021_05_20_ABI_S3_ABI,Andrew Feig,,,,,650.0,653.0,,,ABI,651.5,"{'assign task': 'Andrew assigns Dylan the task of having the right quarter cell at the right time, which is a specific responsibility given to Dylan.'}",650.0,0,0
2021_05_20_ABI_S3,2021_05_20_ABI_S3,,,Guys.,,2021_05_20_ABI_S3_ABI,Andrew Feig,,,,,724.0,725.0,,,ABI,724.5,"[{'encourage particpatioin': 'This utterance is a simple way to encourage participation from the group, as it is a general call to attention.'}]",724.0,1,0
2021_05_20_ABI_S3,2021_05_20_ABI_S3,,,to capture what it is you want to see.,,2021_05_20_ABI_S3_ABI,Andrew Feig,,,,,653.0,655.0,,,ABI,654.0,"{'assign task': 'This utterance assigns the task of capturing what one wants to see to Dylan, building on the previous statement.'}",1377.0,2,0
2021_05_20_ABI_S3,2021_05_20_ABI_S3,,,"Hi, I'm Aseema Mohanty.",,2021_05_20_ABI_S3_ABI,Aseema Mohanty,,,,,1010.0000000000001,1011.7495361781076,,,ABI,1010.8747680890539,"[{'explain or define term or concept': 'The speaker explains their field of work as nanophotonics and chip scale optics, providing context for their background.'}]",1734.0,3,0
2021_05_20_ABI_S3,2021_05_20_ABI_S3,,,"Um, I recently started as a faculty at Tuffs University in Boston.",,2021_05_20_ABI_S3_ABI,Aseema Mohanty,,,,,1011.7495361781076,1016.7699443413729,,,ABI,1014.2597402597403,"[{'explain or define term or concept': 'The speaker explains their field of work as nanophotonics and chip scale optics, providing context for their background.'}]",1734.0,4,0
2021_05_20_ABI_S3,2021_05_20_ABI_S3,,,"Um, and I work on uh nanophotonics.",,2021_05_20_ABI_S3_ABI,Aseema Mohanty,,,,,1016.7699443413729,1019.4322820037106,,,ABI,1018.1011131725418,"[{'explain or define term or concept': 'The speaker explains their field of work as nanophotonics and chip scale optics, providing context for their background.'}]",1734.0,5,0
2021_05_20_ABI_S3,2021_05_20_ABI_S3,,,"Um, so that's like chip scale optics and so um uh we've been kind of working on um optical phase arrays and creating 3D structured light from a chip.",,2021_05_20_ABI_S3_ABI,Aseema Mohanty,,,,,1019.4322820037105,1030.7662337662337,,,ABI,1025.099257884972,"[{'explain or define term or concept': 'The speaker explains their field of work as nanophotonics and chip scale optics, providing context for their background.'}]",1734.0,6,0
2021_05_20_ABI_S3,2021_05_20_ABI_S3,,,"Um, and so my kind of perspective on super resolution is is there anything that we can do to kind of, you know, handle some of the limitations of bulk um optics or high NA objectives and miniaturize that to make it kind of feasible for um more portable applications.",,2021_05_20_ABI_S3_ABI,Aseema Mohanty,,,,,1030.7662337662337,1051.0,,,ABI,1040.8831168831168,"[{'explain or define term or concept': 'The speaker explains their field of work as nanophotonics and chip scale optics, providing context for their background.'}]",1734.0,7,0
2021_05_20_ABI_S3,2021_05_20_ABI_S3,,,"I mean, yeah, no, I'm I'm I'm just I'm coming from a different kind of world of of, you know, you know, we everything we do is like little chips and so that you could do like fine resolution here and fine resolution here, you know, what are kind of the limitations um from people who are actually using super resolution um with those objective lenses that that you guys use.",,2021_05_20_ABI_S3_ABI,Aseema Mohanty,,,,,998.0,1065.7263581488933,,,ABI,1031.8631790744466,"{'ask clarifying question': 'Aseema is asking about the limitations of using objective lenses in super-resolution microscopy, specifically regarding field of view and power requirements, to understand the challenges faced by users of super resolution.'}",2732.0,8,0
2021_05_20_ABI_S3,2021_05_20_ABI_S3,,,Um in terms of I guess field of view and like the amount of power that you need to be able to illuminate an entire section.,,2021_05_20_ABI_S3_ABI,Aseema Mohanty,,,,,1065.7263581488933,1088.0,,,ABI,1076.8631790744466,"{'ask clarifying question': 'Aseema is asking about the limitations of using objective lenses in super-resolution microscopy, specifically regarding field of view and power requirements, to understand the challenges faced by users of super resolution.'}",2732.0,9,0
2021_05_20_ABI_S3,2021_05_20_ABI_S3,,,I'd like to I'd like to kind of jump on that as well.,,2021_05_20_ABI_S3_ABI,Aseema Mohanty,,,,,899.0,901.3139293139293,,,ABI,900.1569646569646,"{'expand on existing idea': ""Aseema builds on Matt Lew's idea about leveraging insights from other imaging techniques, suggesting that the field should consider what can be learned from different imaging approaches beyond high NA lenses, which she feels is a core issue."", 'acknowledge contribution': ""Aseema acknowledges Matt's contribution by explicitly stating that her point is similar to what Matt was talking about.""}",3631.0,10,0
