conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_04_23_MND_S15,2021_04_23_MND_S15,,,Are we missing someone or is that all that we have?,,2021_04_23_MND_S15_MND,Abhishek Shrivastava,,,,,625.0,629.0,,,MND,627.0,{'ask clarifying question': 'Abhishek is asking a question to clarify if all the expected participants are present at the meeting.'},625.0,0,0
2021_04_23_MND_S15,2021_04_23_MND_S15,,,Ha.,,2021_04_23_MND_S15_MND,Abhishek Shrivastava,,,,,653.0,653.0,,,MND,653.0,"{'express humor': ""The utterance 'Ha' is a short expression of amusement, indicating humor.""}",653.0,1,0
2021_04_23_MND_S15,2021_04_23_MND_S15,,,I know getting along that point that Lisa just made.,,2021_04_23_MND_S15_MND,Abhishek Shrivastava,,,,,653.0,653.0,,,MND,653.0,"{'expand on existing idea': ""Abhishek builds on Lisa's point about different states of bacteria by imagining a microbiome dominated by genetically modifiable proteobacteria, contrasting it with the less explored bacteroidetes."", 'present new idea': 'Abhishek introduces the idea of imagining the microbiome dominated by proteobacteria instead of bacteroidetes, which is a novel concept in the context of the discussion.', 'provide supporting evidence': 'Abhishek supports his idea by providing evidence that genetic tools are more developed for proteobacteria like E. coli due to historical focus, while bacteroidetes have fewer genetic manipulation tools.'}",653.0,2,0
2021_04_23_MND_S15,2021_04_23_MND_S15,,,"I try to imagine the microbiome in a way that you know, what if the most prominent species were or more prominent uh you know, fila was not bacteriodities.",,2021_04_23_MND_S15_MND,Abhishek Shrivastava,,,,,653.0,653.0,,,MND,653.0,"{'expand on existing idea': ""Abhishek builds on Lisa's point about different states of bacteria by imagining a microbiome dominated by genetically modifiable proteobacteria, contrasting it with the less explored bacteroidetes."", 'present new idea': 'Abhishek introduces the idea of imagining the microbiome dominated by proteobacteria instead of bacteroidetes, which is a novel concept in the context of the discussion.', 'provide supporting evidence': 'Abhishek supports his idea by providing evidence that genetic tools are more developed for proteobacteria like E. coli due to historical focus, while bacteroidetes have fewer genetic manipulation tools.'}",653.0,3,0
2021_04_23_MND_S15,2021_04_23_MND_S15,,,"What if it was proteobacteria, you know, equal like bacteria that could easily easily be genetically modified.",,2021_04_23_MND_S15_MND,Abhishek Shrivastava,,,,,653.0,653.0,,,MND,653.0,"{'expand on existing idea': ""Abhishek builds on Lisa's point about different states of bacteria by imagining a microbiome dominated by genetically modifiable proteobacteria, contrasting it with the less explored bacteroidetes."", 'present new idea': 'Abhishek introduces the idea of imagining the microbiome dominated by proteobacteria instead of bacteroidetes, which is a novel concept in the context of the discussion.', 'provide supporting evidence': 'Abhishek supports his idea by providing evidence that genetic tools are more developed for proteobacteria like E. coli due to historical focus, while bacteroidetes have fewer genetic manipulation tools.'}",653.0,4,0
2021_04_23_MND_S15,2021_04_23_MND_S15,,,"The microbiologist in since the last, you know, 50, 60 years or even more 70 years have mostly focused on developing genetic tools for proteobacteria like equal and others.",,2021_04_23_MND_S15_MND,Abhishek Shrivastava,,,,,653.0,653.0,,,MND,653.0,"{'expand on existing idea': ""Abhishek builds on Lisa's point about different states of bacteria by imagining a microbiome dominated by genetically modifiable proteobacteria, contrasting it with the less explored bacteroidetes."", 'present new idea': 'Abhishek introduces the idea of imagining the microbiome dominated by proteobacteria instead of bacteroidetes, which is a novel concept in the context of the discussion.', 'provide supporting evidence': 'Abhishek supports his idea by providing evidence that genetic tools are more developed for proteobacteria like E. coli due to historical focus, while bacteroidetes have fewer genetic manipulation tools.'}",653.0,5,0
2021_04_23_MND_S15,2021_04_23_MND_S15,,,And bacteriodities uh people didn't really think a lot about.,,2021_04_23_MND_S15_MND,Abhishek Shrivastava,,,,,653.0,653.0,,,MND,653.0,"{'expand on existing idea': ""Abhishek builds on Lisa's point about different states of bacteria by imagining a microbiome dominated by genetically modifiable proteobacteria, contrasting it with the less explored bacteroidetes."", 'present new idea': 'Abhishek introduces the idea of imagining the microbiome dominated by proteobacteria instead of bacteroidetes, which is a novel concept in the context of the discussion.', 'provide supporting evidence': 'Abhishek supports his idea by providing evidence that genetic tools are more developed for proteobacteria like E. coli due to historical focus, while bacteroidetes have fewer genetic manipulation tools.'}",653.0,6,0
2021_04_23_MND_S15,2021_04_23_MND_S15,,,There were like few labs Abigail Saliers and few others who were making mutations in bacteriodities.,,2021_04_23_MND_S15_MND,Abhishek Shrivastava,,,,,653.0,653.0,,,MND,653.0,"{'expand on existing idea': ""Abhishek builds on Lisa's point about different states of bacteria by imagining a microbiome dominated by genetically modifiable proteobacteria, contrasting it with the less explored bacteroidetes."", 'present new idea': 'Abhishek introduces the idea of imagining the microbiome dominated by proteobacteria instead of bacteroidetes, which is a novel concept in the context of the discussion.', 'provide supporting evidence': 'Abhishek supports his idea by providing evidence that genetic tools are more developed for proteobacteria like E. coli due to historical focus, while bacteroidetes have fewer genetic manipulation tools.'}",653.0,7,0
2021_04_23_MND_S15,2021_04_23_MND_S15,,,And then in the last decade or so only now we have some tools to genetically manipulate.,,2021_04_23_MND_S15_MND,Abhishek Shrivastava,,,,,653.0,653.0,,,MND,653.0,"{'expand on existing idea': ""Abhishek builds on Lisa's point about different states of bacteria by imagining a microbiome dominated by genetically modifiable proteobacteria, contrasting it with the less explored bacteroidetes."", 'present new idea': 'Abhishek introduces the idea of imagining the microbiome dominated by proteobacteria instead of bacteroidetes, which is a novel concept in the context of the discussion.', 'provide supporting evidence': 'Abhishek supports his idea by providing evidence that genetic tools are more developed for proteobacteria like E. coli due to historical focus, while bacteroidetes have fewer genetic manipulation tools.'}",653.0,8,0
2021_04_23_MND_S15,2021_04_23_MND_S15,,,Although we can also over express certain proteins and we don't have like nice inducible promoters and things like that which work very well still.,,2021_04_23_MND_S15_MND,Abhishek Shrivastava,,,,,653.0,653.0,,,MND,653.0,"{'expand on existing idea': ""Abhishek builds on Lisa's point about different states of bacteria by imagining a microbiome dominated by genetically modifiable proteobacteria, contrasting it with the less explored bacteroidetes."", 'present new idea': 'Abhishek introduces the idea of imagining the microbiome dominated by proteobacteria instead of bacteroidetes, which is a novel concept in the context of the discussion.', 'provide supporting evidence': 'Abhishek supports his idea by providing evidence that genetic tools are more developed for proteobacteria like E. coli due to historical focus, while bacteroidetes have fewer genetic manipulation tools.'}",653.0,9,0
