conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_06_10_SLU_S6,2021_06_10_SLU_S6,,,"And if by studying the one that we have in our solar system that's closer, we can make some general assumptions about that class of planet.",,2021_06_10_SLU_S6_SLU,Anat Shahar,,,,,780.0,793.0,,,SLU,786.5,"{'expand on existing idea': ""This utterance builds upon Hilke's idea of using a large sample of exoplanets with varying stellar ages to understand planetary evolution, suggesting that studying a closer example in our solar system can help make assumptions about that planet class.""}",780.0,0,0
2021_06_10_SLU_S6,2021_06_10_SLU_S6,,,"And then it was just also brought up ocean worlds, right?",,2021_06_10_SLU_S6_SLU,Anat Shahar,,,,,841.9999999999999,847.3271028037383,,,SLU,844.6635514018691,"{'expand on existing idea': 'Anat is expanding on the previous discussion about the types of planets that should be considered when looking for life, specifically mentioning ocean worlds as a distinct category.', 'acknowledge contribution': 'Anat acknowledges that ocean worlds were brought up, recognizing a prior contribution to the discussion.'}",842.0,1,0
2021_06_10_SLU_S6,2021_06_10_SLU_S6,,,That's also a very different set of uh landscapes.,,2021_06_10_SLU_S6_SLU,Anat Shahar,,,,,847.3271028037384,852.0,,,SLU,849.6635514018692,"{'expand on existing idea': 'Anat is expanding on the previous discussion about the types of planets that should be considered when looking for life, specifically mentioning ocean worlds as a distinct category.', 'acknowledge contribution': 'Anat acknowledges that ocean worlds were brought up, recognizing a prior contribution to the discussion.'}",842.0,2,0
2021_06_10_SLU_S6,2021_06_10_SLU_S6,,,"Any particular, you know, spectral ranges that you'd want to focus on?",,2021_06_10_SLU_S6_SLU,Anat Shahar,,,,,929.0,930.0,,,SLU,929.5,"{'ask clarifying question': ""Anat is asking Hilke to specify which spectral ranges would be most useful for assessing exoplanets, following Hilke's suggestion to study a time sequence of exoplanets to understand the emergence and evolution of life.""}",929.0,3,0
2021_06_10_SLU_S6,2021_06_10_SLU_S6,,,Awesome.,,2021_06_10_SLU_S6_SLU,Anat Shahar,,,,,662.0000000000001,662.4444444444445,,,SLU,662.2222222222223,"{'acknowledge contribution': 'Anat thanks Joe for volunteering to be the recorder reporter, acknowledging his contribution.'}",1591.0,4,0
2021_06_10_SLU_S6,2021_06_10_SLU_S6,,,Thank you.,,2021_06_10_SLU_S6_SLU,Anat Shahar,,,,,662.4444444444443,663.0,,,SLU,662.7222222222222,"{'acknowledge contribution': 'Anat thanks Joe for volunteering to be the recorder reporter, acknowledging his contribution.'}",1591.0,5,0
2021_06_10_SLU_S6,2021_06_10_SLU_S6,,,Brad?,,2021_06_10_SLU_S6_SLU,Anat Shahar,,,,,1722.0,1722.0,,,SLU,1722.0,"{'encourage particpatioin': 'Anat is calling on Brad to participate in the introductions, following the pattern of calling on each member of the group.'}",1722.0,6,0
2021_06_10_SLU_S6,2021_06_10_SLU_S6,,,Brainstorming.,,2021_06_10_SLU_S6_SLU,Anat Shahar,,,,,869.0,869.5,,,SLU,869.25,"{'encourage particpatioin': 'Anat is explicitly asking the group for their input on the key themes and points that have been discussed, encouraging them to participate in summarizing the conversation.'}",1798.0,7,0
2021_06_10_SLU_S6,2021_06_10_SLU_S6,,,Okay.,,2021_06_10_SLU_S6_SLU,Anat Shahar,,,,,869.5000000000001,869.6785714285714,,,SLU,869.5892857142858,"{'encourage particpatioin': 'Anat is explicitly asking the group for their input on the key themes and points that have been discussed, encouraging them to participate in summarizing the conversation.'}",1798.0,8,0
2021_06_10_SLU_S6,2021_06_10_SLU_S6,,,"Okay, so what what do you all think are some of the themes, key points that were just raised?",,2021_06_10_SLU_S6_SLU,Anat Shahar,,,,,869.6785714285713,873.0,,,SLU,871.3392857142857,"{'encourage particpatioin': 'Anat is explicitly asking the group for their input on the key themes and points that have been discussed, encouraging them to participate in summarizing the conversation.'}",1798.0,9,0
