conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_06_10_SLU_S4,2021_06_10_SLU_S4,,,"Actually a couple of colleagues um, um, trying to degrade that stuff.",,2021_06_10_SLU_S4_SLU,Andro Rios,,,,,904.0,908.0588235294117,,,SLU,906.0294117647059,"{'expand on existing idea': ""Andro is expanding on Jen's idea about methane sources by mentioning colleagues who are researching the degradation of kerogen, a type of insoluble organic matter, which is relevant to the discussion of methane as a potential biosignature."", 'provide supporting evidence': ""Andro provides supporting evidence to Jen's idea by stating that kerogen is mostly insoluble organic matter and is very hard to work with, which supports the idea that it could be a source of methane.""}",904.0,0,0
2021_06_10_SLU_S4,2021_06_10_SLU_S4,,,It's it's what it's mostly what insoluble organic matter essentially and it's very hard to work with.,,2021_06_10_SLU_S4_SLU,Andro Rios,,,,,908.0588235294117,914.0,,,SLU,911.0294117647059,"{'expand on existing idea': ""Andro is expanding on Jen's idea about methane sources by mentioning colleagues who are researching the degradation of kerogen, a type of insoluble organic matter, which is relevant to the discussion of methane as a potential biosignature."", 'provide supporting evidence': ""Andro provides supporting evidence to Jen's idea by stating that kerogen is mostly insoluble organic matter and is very hard to work with, which supports the idea that it could be a source of methane.""}",904.0,1,0
2021_06_10_SLU_S4,2021_06_10_SLU_S4,,,"And then just for clarity, we want to note it right here on the Google Doc, right?",,2021_06_10_SLU_S4_SLU,Andro Rios,,,,,604.0000000000001,607.9805825242719,,,SLU,605.990291262136,"[{'ask clarifying question': 'Andro is asking for confirmation on where to record notes, either directly on the Google Doc or to upload them later, to ensure clarity on the process.'}]",1508.0,2,0
2021_06_10_SLU_S4,2021_06_10_SLU_S4,,,Or upload that later.,,2021_06_10_SLU_S4_SLU,Andro Rios,,,,,607.9805825242718,609.0,,,SLU,608.4902912621359,"[{'ask clarifying question': 'Andro is asking for confirmation on where to record notes, either directly on the Google Doc or to upload them later, to ensure clarity on the process.'}]",1508.0,3,0
2021_06_10_SLU_S4,2021_06_10_SLU_S4,,,"Anyways, that's kind of a.",,2021_06_10_SLU_S4_SLU,Andro Rios,,,,,1093.0,1094.0,,,SLU,1093.5,"{'None': 'This utterance is incomplete and does not express a complete thought or idea, so no code applies.'}",1997.0,4,0
2021_06_10_SLU_S4,2021_06_10_SLU_S4,,,But how could alternative forms of it?,,2021_06_10_SLU_S4_SLU,Andro Rios,,,,,1052.9999999999998,1054.801724137931,,,SLU,1053.9008620689654,"[{'expand on existing idea': 'Andro is expanding on the idea of false positives, which Jen introduced earlier when discussing methane production from meteorites, by considering alternative forms of biomolecules and their relevance to agnostic biosignatures.'}]",3050.0,5,0
2021_06_10_SLU_S4,2021_06_10_SLU_S4,,,"And I guess it relates to what the bio signature field is about agnostic agnostic bio signatures and and my thought was, God, I'd be interested in, you know, finding a way that we could somehow.",,2021_06_10_SLU_S4_SLU,Andro Rios,,,,,1054.8017241379312,1064.0,,,SLU,1059.4008620689656,"[{'expand on existing idea': 'Andro is expanding on the idea of false positives, which Jen introduced earlier when discussing methane production from meteorites, by considering alternative forms of biomolecules and their relevance to agnostic biosignatures.'}]",3050.0,6,0
2021_06_10_SLU_S4,2021_06_10_SLU_S4,,,"But um, people are interested with that and particularly if it kind of seated some of the pre what I've heard.",,2021_06_10_SLU_S4_SLU,Andro Rios,,,,,914.0000000000001,918.1621621621622,,,SLU,916.0810810810812,"{'expand on existing idea': ""Andro is expanding on Jen's idea about methane production by mentioning that people are interested in the degradation of caragen and its potential role in seeding prebiotic chemistry, which relates to the origin of life."", 'acknowledge contribution': ""Andro acknowledges Jen's contribution by mentioning that people are interested in the degradation of caragen and its potential role in seeding prebiotic chemistry.""}",3964.0,7,0
2021_06_10_SLU_S4,2021_06_10_SLU_S4,,,Seated some of the prebiotic chemistry um on we talk about origins of life.,,2021_06_10_SLU_S4_SLU,Andro Rios,,,,,918.1621621621621,921.0,,,SLU,919.581081081081,"{'expand on existing idea': ""Andro is expanding on Jen's idea about methane production by mentioning that people are interested in the degradation of caragen and its potential role in seeding prebiotic chemistry, which relates to the origin of life."", 'acknowledge contribution': ""Andro acknowledges Jen's contribution by mentioning that people are interested in the degradation of caragen and its potential role in seeding prebiotic chemistry.""}",3964.0,8,0
2021_06_10_SLU_S4,2021_06_10_SLU_S4,,,"Hey everybody, Andro Rios at NASA Ames but Blue Marble Space, uh organic prebiotic chemistry, interested in origins of metabolic chemistry.",,2021_06_10_SLU_S4_SLU,Andro Rios,,,,,963.9999999999999,973.55625,,,SLU,968.7781249999999,"[{'explain or define term or concept': 'Andro introduces himself and his research interests, which include organic prebiotic chemistry and the origins of metabolic chemistry, thus explaining his area of expertise.'}]",4014.0,9,0
