conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,"All right, welcome everyone.",,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,612.0,613.8883720930232,,,SLU,612.9441860465116,"{'present new idea': 'The speaker introduces the plan for the meeting, including reading the question, introductions, and brainstorming.', 'assign task': ""The speaker assigns the task of being the recorder/reporter to someone who didn't do it yesterday.""}",612.0,0,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,"Um, Sean and I are your facilitators today or this for this hour at least.",,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,613.8883720930231,618.8790697674418,,,SLU,616.3837209302325,"{'present new idea': 'The speaker introduces the plan for the meeting, including reading the question, introductions, and brainstorming.', 'assign task': ""The speaker assigns the task of being the recorder/reporter to someone who didn't do it yesterday.""}",612.0,1,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,"Uh, we thought we could just read through the question and then do short introductions and then take a minute to just jot down any ideas we have and then just kind of get the conversation rolling.",,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,618.8790697674418,632.0976744186047,,,SLU,625.4883720930233,"{'present new idea': 'The speaker introduces the plan for the meeting, including reading the question, introductions, and brainstorming.', 'assign task': ""The speaker assigns the task of being the recorder/reporter to someone who didn't do it yesterday.""}",612.0,2,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,"Um, first thing we need to do though is for someone to uh volunteer to be the recorder reporter.",,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,632.0976744186046,638.5720930232558,,,SLU,635.3348837209302,"{'present new idea': 'The speaker introduces the plan for the meeting, including reading the question, introductions, and brainstorming.', 'assign task': ""The speaker assigns the task of being the recorder/reporter to someone who didn't do it yesterday.""}",612.0,3,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,Someone who did not do it yesterday.,,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,638.5720930232558,641.0,,,SLU,639.7860465116279,"{'present new idea': 'The speaker introduces the plan for the meeting, including reading the question, introductions, and brainstorming.', 'assign task': ""The speaker assigns the task of being the recorder/reporter to someone who didn't do it yesterday.""}",612.0,4,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,Anyone?,,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,652.0,664.0,,,SLU,658.0,"{'encourage particpatioin': 'Anat is trying to get someone to volunteer to be the recorder/reporter, since the people who did it yesterday are exempt.'}",652.0,5,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,"As a geochemist who doesn't study life, I completely agree.",,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,927.0,930.0,,,SLU,928.5,"{'express agreement': {'Explanation': ""Anat explicitly agrees with Betul's point that there's value in understanding geology and biology separately before linking them, based on her experience as a geochemist who doesn't study life.""}}",927.0,6,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,Before you can,,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,910.0,911.0,,,SLU,910.5,"{'None': 'This utterance is incomplete and does not express a complete thought or idea, so no code applies.'}",1837.0,7,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,"Betul, did I pronounce your name correctly?",,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,803.0,804.0,,,SLU,803.5,"{'ask clarifying question': 'Anat is asking Betul to confirm if she pronounced their name correctly, seeking clarification on the pronunciation.'}",2640.0,8,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,Can you phrase that question again?,,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,1122.0,1123.0,,,SLU,1122.5,"{'ask clarifying question': 'Anat Shahar asks Ji Wang to rephrase the question, indicating she needs clarification on what was previously asked.'}",2959.0,9,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,Edwin.,,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,921.0,922.0,,,SLU,921.5,"{'encourage particpatioin': 'Anat is calling on Edwin to introduce himself, encouraging him to participate in the introductions.'}",3880.0,10,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,Great.,,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,985.0,986.0,,,SLU,985.5,"[{'acknowledge contribution': ""Anat acknowledges the previous speaker's contribution, but does not agree or expand on it.""}]",3944.0,11,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,"Greg, how are you feeling in 37 seconds?",,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,979.0,980.0,,,SLU,979.5,{'encourage particpatioin': 'Anat is encouraging Greg to participate by asking how he is feeling about summarizing the key points in the remaining time.'},4923.0,12,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,Hello everyone.,,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,600.0,612.0,,,SLU,606.0,"{'encourage particpatioin': 'This utterance is a greeting to the group, inviting everyone to participate in the discussion.'}",5523.0,13,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,I added a little um our description has a paper reference in it.,,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,683.0000000000001,687.0506329113924,,,SLU,685.0253164556963,"{'provide supporting evidence': 'The speaker provides a link to a paper, which serves as supporting evidence for the description being discussed.', 'explain or define term or concept': 'The speaker clarifies the paper being referred to in the description, ensuring everyone knows which paper is being discussed.'}",5606.0,14,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,So I just put the link to the paper in case you didn't know which paper was being referred to.,,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,687.0506329113923,693.0,,,SLU,690.0253164556962,"{'provide supporting evidence': 'The speaker provides a link to a paper, which serves as supporting evidence for the description being discussed.', 'explain or define term or concept': 'The speaker clarifies the paper being referred to in the description, ensuring everyone knows which paper is being discussed.'}",5606.0,15,0
2021_06_11_SLU_S7,2021_06_11_SLU_S7,,,"I mean you say it's different but at the same time it it goes back I think to the very first statements that we heard which were about the origin of life versus the sustaining of life, right?",,2021_06_11_SLU_S7_SLU,Anat Shahar,,,,,757.0,768.717791411043,,,SLU,762.8588957055215,"{'expand on existing idea': ""Anat connects Mathieu's idea about using geological records to infer past life to the earlier discussion about the origin versus sustaining of life, expanding on the relevance of Mathieu's suggestion."", 'acknowledge contribution': 'Anat acknowledges Mathieu\'s contribution by saying ""That\'s a really great idea.""', 'encourage particpatioin': 'Anat encourages participation by asking ""Any thoughts on it?""'}",5680.0,16,0
