conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_10_01_MZT_S3,2021_10_01_MZT_S3,,,"Also if you give them like uh total control over the data, right?",,2021_10_01_MZT_S3_MZT,A Ali Yanik,,,,,956.0,966.2631578947369,,,MZT,961.1315789473684,"{'present new idea': 'Ali Yanik introduces a new idea about giving total control over the data to the farmers to encourage them to implement the surveillance system, which has not been discussed before.'}",956.0,0,0
2021_10_01_MZT_S3,2021_10_01_MZT_S3,,,"Uh, they will be more willing to implement it.",,2021_10_01_MZT_S3_MZT,A Ali Yanik,,,,,966.2631578947368,973.5263157894736,,,MZT,969.8947368421052,"{'present new idea': 'Ali Yanik introduces a new idea about giving total control over the data to the farmers to encourage them to implement the surveillance system, which has not been discussed before.'}",956.0,1,0
2021_10_01_MZT_S3,2021_10_01_MZT_S3,,,"Uh, like if let's say.",,2021_10_01_MZT_S3_MZT,A Ali Yanik,,,,,973.5263157894738,977.0,,,MZT,975.2631578947369,"{'present new idea': 'Ali Yanik introduces a new idea about giving total control over the data to the farmers to encourage them to implement the surveillance system, which has not been discussed before.'}",956.0,2,0
2021_10_01_MZT_S3,2021_10_01_MZT_S3,,,"But overall, you know, any kind of environment, especially something like a farm, uh that is going to be very dirty.",,2021_10_01_MZT_S3_MZT,A Ali Yanik,,,,,1056.0,1061.8232931726907,,,MZT,1058.9116465863453,"{'offer constructive criticism': 'The speaker is pointing out potential problems with using color change as a detection method in dirty environments like farms, suggesting that surface chemistries are not perfect and environmental factors can cause false positives, which is a critique intended to improve the proposed method.', 'provide supporting evidence': 'The speaker supports his criticism by mentioning that even in a controlled environment like a fridge at 4C, antigens can degrade, implying that the color change method may not be reliable in uncontrolled environments.'}",1056.0,3,0
2021_10_01_MZT_S3,2021_10_01_MZT_S3,,,"Uh, so you you may end up having this color change uh for one reason or the other reason because surface chemistries are not perfect.",,2021_10_01_MZT_S3_MZT,A Ali Yanik,,,,,1061.8232931726907,1068.5,,,MZT,1065.1616465863453,"{'offer constructive criticism': 'The speaker is pointing out potential problems with using color change as a detection method in dirty environments like farms, suggesting that surface chemistries are not perfect and environmental factors can cause false positives, which is a critique intended to improve the proposed method.', 'provide supporting evidence': 'The speaker supports his criticism by mentioning that even in a controlled environment like a fridge at 4C, antigens can degrade, implying that the color change method may not be reliable in uncontrolled environments.'}",1056.0,4,0
2021_10_01_MZT_S3,2021_10_01_MZT_S3,,,"Uh, not perfect like in the long term in every environment changing temperature, uh, you know, uh exposing light, bacteria growth.",,2021_10_01_MZT_S3_MZT,A Ali Yanik,,,,,1068.5000000000002,1075.0261044176707,,,MZT,1071.7630522088355,"{'offer constructive criticism': 'The speaker is pointing out potential problems with using color change as a detection method in dirty environments like farms, suggesting that surface chemistries are not perfect and environmental factors can cause false positives, which is a critique intended to improve the proposed method.', 'provide supporting evidence': 'The speaker supports his criticism by mentioning that even in a controlled environment like a fridge at 4C, antigens can degrade, implying that the color change method may not be reliable in uncontrolled environments.'}",1056.0,5,0
2021_10_01_MZT_S3,2021_10_01_MZT_S3,,,"I mean, I take a sample of, you know, antigens and put it into a fridge at 4C uh in a, you know, preserved environment.",,2021_10_01_MZT_S3_MZT,A Ali Yanik,,,,,1075.0261044176705,1081.0,,,MZT,1078.0130522088352,"{'offer constructive criticism': 'The speaker is pointing out potential problems with using color change as a detection method in dirty environments like farms, suggesting that surface chemistries are not perfect and environmental factors can cause false positives, which is a critique intended to improve the proposed method.', 'provide supporting evidence': 'The speaker supports his criticism by mentioning that even in a controlled environment like a fridge at 4C, antigens can degrade, implying that the color change method may not be reliable in uncontrolled environments.'}",1056.0,6,0
2021_10_01_MZT_S3,2021_10_01_MZT_S3,,,"Hi, I'm at University of California at Santa Cruz.",,2021_10_01_MZT_S3_MZT,A Ali Yanik,,,,,1040.0,1045.0,,,MZT,1042.5,"[{'explain or define term or concept': 'Ali Yanik mentions that this is his first time getting in touch with the ""zootic diseases community"", which explains the term \'zootic diseases community\' for the other participants.'}]",2096.0,7,0
2021_10_01_MZT_S3,2021_10_01_MZT_S3,,,I'm in the electrical and computer engineering department.,,2021_10_01_MZT_S3_MZT,A Ali Yanik,,,,,1044.9999999999998,1050.8,,,MZT,1047.8999999999999,"[{'explain or define term or concept': 'Ali Yanik mentions that this is his first time getting in touch with the ""zootic diseases community"", which explains the term \'zootic diseases community\' for the other participants.'}]",2096.0,8,0
2021_10_01_MZT_S3,2021_10_01_MZT_S3,,,"Uh, I mostly work on human diseases.",,2021_10_01_MZT_S3_MZT,A Ali Yanik,,,,,1050.8000000000002,1054.4,,,MZT,1052.6000000000001,"[{'explain or define term or concept': 'Ali Yanik mentions that this is his first time getting in touch with the ""zootic diseases community"", which explains the term \'zootic diseases community\' for the other participants.'}]",2096.0,9,0
2021_10_01_MZT_S3,2021_10_01_MZT_S3,,,"Uh, this is actually uh first time I'm getting touch with uh zotic diseases community.",,2021_10_01_MZT_S3_MZT,A Ali Yanik,,,,,1054.4,1063.0,,,MZT,1058.7,"[{'explain or define term or concept': 'Ali Yanik mentions that this is his first time getting in touch with the ""zootic diseases community"", which explains the term \'zootic diseases community\' for the other participants.'}]",2096.0,10,0
