conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_10_01_MZT_S2,2021_10_01_MZT_S2,,,All right.,,2021_10_01_MZT_S2_MZT,Adela Oliva Chavez,,,,,1125.0,1125.0,,,MZT,1125.0,"{'acknowledge contribution': ""Adela Oliva Chavez acknowledges Linda's statement, but does not agree or expand on it.""}",1125.0,0,0
2021_10_01_MZT_S2,2021_10_01_MZT_S2,,,"Hi everybody, I'm an assistant professor at Texas A&M University.",,2021_10_01_MZT_S2_MZT,Adela Oliva Chavez,,,,,1073.0000000000002,1076.7864077669904,,,MZT,1074.8932038834953,"[{'explain or define term or concept': 'Adela Oliva Chavez explains that she specializes in tickborn pathogens, especially intracellular bacteria, clarifying her area of expertise.'}]",2198.0,1,0
2021_10_01_MZT_S2,2021_10_01_MZT_S2,,,"Uh I specialized in tickborn pathogens, especially intracellular bacteria.",,2021_10_01_MZT_S2_MZT,Adela Oliva Chavez,,,,,1076.7864077669904,1081.0970873786407,,,MZT,1078.9417475728155,"[{'explain or define term or concept': 'Adela Oliva Chavez explains that she specializes in tickborn pathogens, especially intracellular bacteria, clarifying her area of expertise.'}]",2198.0,2,0
2021_10_01_MZT_S2,2021_10_01_MZT_S2,,,And one of the things that I'm interested is uh many of these pathogens uh actually used to be pathogens in animals in wildlife for a long time before they make the jump.,,2021_10_01_MZT_S2_MZT,Adela Oliva Chavez,,,,,1081.097087378641,1091.0,,,MZT,1086.0485436893205,"[{'explain or define term or concept': 'Adela Oliva Chavez explains that she specializes in tickborn pathogens, especially intracellular bacteria, clarifying her area of expertise.'}]",2198.0,3,0
2021_10_01_MZT_S2,2021_10_01_MZT_S2,,,Let me uh let me find the Google.,,2021_10_01_MZT_S2_MZT,Adela Oliva Chavez,,,,,646.0,657.0,,,MZT,651.5,"{'assign task': 'Adela Oliva Chavez is assigning herself the task of finding the Google document, indicating she will take responsibility for this action.'}",2844.0,4,0
2021_10_01_MZT_S2,2021_10_01_MZT_S2,,,Me?,,2021_10_01_MZT_S2_MZT,Adela Oliva Chavez,,,,,3154.0,3154.0,,,MZT,3154.0,"[{'ask clarifying question': 'Adela Oliva Chavez is asking for confirmation that Mike is directing the question about metabolism to her, as she was the one who brought up the idea.'}]",3154.0,5,0
2021_10_01_MZT_S2,2021_10_01_MZT_S2,,,Okay.,,2021_10_01_MZT_S2_MZT,Adela Oliva Chavez,,,,,685.0,686.0,,,MZT,685.5,"{'acknowledge contribution': ""Adela Oliva Chavez acknowledges Linda's explanation about the location of the information within the PowerPoint presentation.""}",3839.0,6,0
2021_10_01_MZT_S2,2021_10_01_MZT_S2,,,Okay.,,2021_10_01_MZT_S2_MZT,Adela Oliva Chavez,,,,,687.0,688.0,,,MZT,687.5,"{'acknowledge contribution': ""Adela Oliva Chavez is acknowledging Linda's request to stop sharing her screen.""}",3841.0,7,0
2021_10_01_MZT_S2,2021_10_01_MZT_S2,,,"So you're on mute, yeah.",,2021_10_01_MZT_S2_MZT,Adela Oliva Chavez,,,,,982.0,984.0,,,MZT,983.0,"[{'express humor': 'Adela Oliva Chavez is pointing out that someone is on mute, which is a common and sometimes humorous occurrence in virtual meetings.'}]",4136.0,8,0
2021_10_01_MZT_S2,2021_10_01_MZT_S2,,,Sure.,,2021_10_01_MZT_S2_MZT,Adela Oliva Chavez,,,,,691.0,692.0,,,MZT,691.5,"{'express agreement': ""Adela Oliva Chavez agrees to Linda's request to present the information if she can find it.""}",4827.0,9,0
