conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_04_23_MND_S10,2021_04_23_MND_S10,,,And so it would be um interesting to think about ways to be able to better measure speciation in vivo.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,0.0,0.0,,,MND,0.0,"{'present new idea': {'Explanation': 'The speaker introduces the idea of using probes in *C. elegans* to measure iron speciation in a live context, which is a novel approach not previously discussed in the conversation.'}}",0.0,0,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,"You can do this in some ways with like sealgans, there are probes that work to measure iron three specifically in sealgans in a live context.",,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,0.0,0.0,,,MND,0.0,"{'present new idea': {'Explanation': 'The speaker introduces the idea of using probes in *C. elegans* to measure iron speciation in a live context, which is a novel approach not previously discussed in the conversation.'}}",0.0,1,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,Gallium.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,520.0000000000001,520.3137254901961,,,MND,520.1568627450981,"[{'express agreement': ""Elizabeth agrees with Tom's suggestion of using gallium, building on the previous utterance where Tom was discussing spoofing metal ions in the microbiome to change its behavior.""}]",520.0,2,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,Gallium.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,520.3137254901961,520.6274509803922,,,MND,520.4705882352941,"[{'express agreement': ""Elizabeth agrees with Tom's suggestion of using gallium, building on the previous utterance where Tom was discussing spoofing metal ions in the microbiome to change its behavior.""}]",520.0,3,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,"Okay, yeah.",,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,520.627450980392,521.0588235294117,,,MND,520.8431372549019,"[{'express agreement': ""Elizabeth agrees with Tom's suggestion of using gallium, building on the previous utterance where Tom was discussing spoofing metal ions in the microbiome to change its behavior.""}]",520.0,4,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,I don't know about that.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,521.0588235294117,522.0,,,MND,521.5294117647059,"[{'express agreement': ""Elizabeth agrees with Tom's suggestion of using gallium, building on the previous utterance where Tom was discussing spoofing metal ions in the microbiome to change its behavior.""}]",520.0,5,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,Good.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,520.0,520.0,,,MND,520.0,"{'express agreement': ""Elizabeth Bess is expressing agreement with Lisa Osborne's summary of the discussion about metabolites and metal ions.""}",520.0,6,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,Happy to do it.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,520.0,520.0,,,MND,520.0,"[{'acknowledge contribution': ""Elizabeth acknowledges Lisa's contribution of taking notes during the discussion.""}]",520.0,7,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,Thanks for all the good note taking.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,520.0,520.0,,,MND,520.0,"[{'acknowledge contribution': ""Elizabeth acknowledges Lisa's contribution of taking notes during the discussion.""}]",520.0,8,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,Hi folks.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,439.00000000000006,439.9850746268657,,,MND,439.4925373134329,"{'explain or define term or concept': 'Elizabeth explains that her lab studies chemical reactions in the gut facilitated by bacteria, focusing on metal ions, ionization, and bacterial metabolites, providing context for her research interests.', 'express enthusiasm': 'Elizabeth expresses excitement about discussing metal ions and ionization, indicating her interest in these topics.'}",959.0,9,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,"Um I'm Elizabeth, I'm from UC Irvine.",,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,439.9850746268657,444.0348258706468,,,MND,442.00995024875624,"{'explain or define term or concept': 'Elizabeth explains that her lab studies chemical reactions in the gut facilitated by bacteria, focusing on metal ions, ionization, and bacterial metabolites, providing context for her research interests.', 'express enthusiasm': 'Elizabeth expresses excitement about discussing metal ions and ionization, indicating her interest in these topics.'}",959.0,10,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,I'm in the Department of Chemistry.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,444.0348258706468,447.86567164179104,,,MND,445.9502487562189,"{'explain or define term or concept': 'Elizabeth explains that her lab studies chemical reactions in the gut facilitated by bacteria, focusing on metal ions, ionization, and bacterial metabolites, providing context for her research interests.', 'express enthusiasm': 'Elizabeth expresses excitement about discussing metal ions and ionization, indicating her interest in these topics.'}",959.0,11,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,My uh lab studies the chemical reactions happening in the the gut um by facilitated by bacteria.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,447.8656716417911,458.3731343283582,,,MND,453.11940298507466,"{'explain or define term or concept': 'Elizabeth explains that her lab studies chemical reactions in the gut facilitated by bacteria, focusing on metal ions, ionization, and bacterial metabolites, providing context for her research interests.', 'express enthusiasm': 'Elizabeth expresses excitement about discussing metal ions and ionization, indicating her interest in these topics.'}",959.0,12,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,"We're really interested um specifically right now we're really interested in and I'm excited about discussion about metal ions, ionciation, um and also um metabolites that are produced by bacteria and consumed uh by bacteria.",,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,458.3731343283582,483.0,,,MND,470.6865671641791,"{'explain or define term or concept': 'Elizabeth explains that her lab studies chemical reactions in the gut facilitated by bacteria, focusing on metal ions, ionization, and bacterial metabolites, providing context for her research interests.', 'express enthusiasm': 'Elizabeth expresses excitement about discussing metal ions and ionization, indicating her interest in these topics.'}",959.0,13,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,I can do that if you would like a break.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,959.0,959.0,,,MND,959.0,"[{'encourage participation': 'Elizabeth offers to take over summarizing the discussion from Lisa, encouraging Lisa to take a break, but also encouraging Lisa to continue if she prefers.'}]",959.0,14,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,"But if you want to do it, go for it.",,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,959.0,959.0,,,MND,959.0,"[{'encourage participation': 'Elizabeth offers to take over summarizing the discussion from Lisa, encouraging Lisa to take a break, but also encouraging Lisa to continue if she prefers.'}]",959.0,15,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,I love metal ions.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,959.0,959.0,,,MND,959.0,"{'express enthusiasm': ""Elizabeth expresses excitement about metal ions, which aligns with the code's definition of expressing excitement or optimism."", 'present new idea': 'Elizabeth introduces the importance of measuring redox potential of the microbiome, which is a novel concept not previously discussed in the conversation.'}",959.0,16,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,"So, um, I I'm excited to see that in the last couple of years that there's been um an increasing appreciation in the literature for the importance of measuring redox potential of the microbiome.",,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,959.0,959.0,,,MND,959.0,"{'express enthusiasm': ""Elizabeth expresses excitement about metal ions, which aligns with the code's definition of expressing excitement or optimism."", 'present new idea': 'Elizabeth introduces the importance of measuring redox potential of the microbiome, which is a novel concept not previously discussed in the conversation.'}",959.0,17,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,I see it too.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,959.0,959.0,,,MND,959.0,"{'express agreement': 'Elizabeth Bess is explicitly agreeing with a previous statement, indicating confirmation or concurrence.'}",959.0,18,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,I would be so happy.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,774.9999999999999,776.9148936170212,,,MND,775.9574468085106,"[{'express agreement': ""Elizabeth expresses agreement with Tom's statement about the need for good sensors for in vivo metal content, specifically for iron three versus iron two, indicating she supports the idea.""}, {'expand on existing idea': ""Elizabeth expands on the idea of needing good sensors for in vivo metal content by specifying that the sensor should be specific for iron three and not activated by iron two or other trivalent ions, adding a specific requirement for the sensor's functionality.""}]",1734.0,19,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,Yes.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,776.9148936170213,777.2978723404256,,,MND,777.1063829787234,"[{'express agreement': ""Elizabeth expresses agreement with Tom's statement about the need for good sensors for in vivo metal content, specifically for iron three versus iron two, indicating she supports the idea.""}, {'expand on existing idea': ""Elizabeth expands on the idea of needing good sensors for in vivo metal content by specifying that the sensor should be specific for iron three and not activated by iron two or other trivalent ions, adding a specific requirement for the sensor's functionality.""}]",1734.0,20,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,"Yes, that would um yeah, I think that is I think many people would be so happy.",,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,777.2978723404256,784.8617021276596,,,MND,781.0797872340426,"[{'express agreement': ""Elizabeth expresses agreement with Tom's statement about the need for good sensors for in vivo metal content, specifically for iron three versus iron two, indicating she supports the idea.""}, {'expand on existing idea': ""Elizabeth expands on the idea of needing good sensors for in vivo metal content by specifying that the sensor should be specific for iron three and not activated by iron two or other trivalent ions, adding a specific requirement for the sensor's functionality.""}]",1734.0,21,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,But specifically for iron three and not activated by iron two or any other trivalent.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,784.8617021276596,793.0,,,MND,788.9308510638298,"[{'express agreement': ""Elizabeth expresses agreement with Tom's statement about the need for good sensors for in vivo metal content, specifically for iron three versus iron two, indicating she supports the idea.""}, {'expand on existing idea': ""Elizabeth expands on the idea of needing good sensors for in vivo metal content by specifying that the sensor should be specific for iron three and not activated by iron two or other trivalent ions, adding a specific requirement for the sensor's functionality.""}]",1734.0,22,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,"Okay, I see it.",,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,1734.0,1734.0,,,MND,1734.0,"{'acknowledge contribution': ""Elizabeth Bess acknowledges that she sees the slide Lisa Osborne is referring to, recognizing Lisa's contribution of organizing everyone's thoughts.""}",1734.0,23,0
2021_04_23_MND_S10,2021_04_23_MND_S10,,,Right.,,2021_04_23_MND_S10_MND,Elizabeth Bess,,,,,444.0,445.0,,,MND,444.5,"{'express agreement': ""Elizabeth Bess is agreeing with Rosa Krajmalnik-Brown's statement about the importance of metal ions for gut-brain communication, which was a follow-up to the discussion about the role of metal ions and redox potential in the gut microbiome.""}",2178.0,24,0
