conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_04_23_MND_S13,2021_04_23_MND_S13,,,"Hi, I'm Alexandra.",,2021_04_23_MND_S13_MND,Alexandra Basford,,,,,1053.0000000000002,1053.6666666666667,,,MND,1053.3333333333335,"{'express enthusiasm': 'Alexandra expresses excitement about listening to the discussion, indicating enthusiasm.'}",1053.0,0,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,I'm with the Paul G.,,2021_04_23_MND_S13_MND,Alexandra Basford,,,,,1053.6666666666665,1054.4074074074074,,,MND,1054.037037037037,"{'express enthusiasm': 'Alexandra expresses excitement about listening to the discussion, indicating enthusiasm.'}",1053.0,1,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,Allen Frontiers Group.,,2021_04_23_MND_S13_MND,Alexandra Basford,,,,,1054.4074074074074,1055.2222222222222,,,MND,1054.8148148148148,"{'express enthusiasm': 'Alexandra expresses excitement about listening to the discussion, indicating enthusiasm.'}",1053.0,2,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,Um just sitting in today and really excited to hear your discussion.,,2021_04_23_MND_S13_MND,Alexandra Basford,,,,,1055.222222222222,1057.7407407407406,,,MND,1056.4814814814813,"{'express enthusiasm': 'Alexandra expresses excitement about listening to the discussion, indicating enthusiasm.'}",1053.0,3,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,Thanks.,,2021_04_23_MND_S13_MND,Alexandra Basford,,,,,1057.7407407407409,1058.0,,,MND,1057.8703703703704,"{'express enthusiasm': 'Alexandra expresses excitement about listening to the discussion, indicating enthusiasm.'}",1053.0,4,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,"But if you want to do it, go for it.",,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,822.0,828.0,,,MND,825.0,"{'encourage participation': 'Elizabeth encourages Jae Sung to take notes if he wants to, after Lisa offered to continue.'}",1875.0,5,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,Gallium.,,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,706.0,708.0,,,MND,707.0,"{'expand on existing idea': 'Elizabeth suggests ""Gallium"" as a related cation to substitute or put in the microbiome, expanding on Tom\'s idea of using metal ions to influence the microbiome.'}",2581.0,6,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,Good.,,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,2648.0,2648.0,,,MND,2648.0,{'express agreement': 'Elizabeth Bess expresses agreement with the summary that Lisa Osborne has provided.'},2648.0,7,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,Happy to do it.,,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,837.9999999999999,838.8823529411765,,,MND,838.4411764705882,"[{'acknowledge contribution': ""Elizabeth acknowledges Lisa's contribution of taking notes during the discussion.""}]",2713.0,8,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,Thanks for all the good note taking.,,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,838.8823529411766,841.0,,,MND,839.9411764705883,"[{'acknowledge contribution': ""Elizabeth acknowledges Lisa's contribution of taking notes during the discussion.""}]",2713.0,9,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,Hi folks.,,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,625.0,625.6655462184874,,,MND,625.3327731092437,"{'present new idea': ""The speaker introduces their lab's focus on chemical reactions in the gut facilitated by bacteria, metal ions, ion speciation, and metabolites, which are new topics in the conversation."", 'express enthusiasm': 'The speaker expresses excitement about the discussion on metal ions and ion speciation, indicating enthusiasm for the topic.', 'expand on existing idea': ""The speaker expands on their lab's research by mentioning the different levels at which they study the chemical reactions, including test tubes, C Elegans, germ-free mice, and human stool samples, adding details to their initial introduction.""}",3338.0,10,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,"Um, I'm Elizabeth.",,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,625.6655462184874,626.9966386554622,,,MND,626.3310924369748,"{'present new idea': ""The speaker introduces their lab's focus on chemical reactions in the gut facilitated by bacteria, metal ions, ion speciation, and metabolites, which are new topics in the conversation."", 'express enthusiasm': 'The speaker expresses excitement about the discussion on metal ions and ion speciation, indicating enthusiasm for the topic.', 'expand on existing idea': ""The speaker expands on their lab's research by mentioning the different levels at which they study the chemical reactions, including test tubes, C Elegans, germ-free mice, and human stool samples, adding details to their initial introduction.""}",3338.0,11,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,I'm from UC Irvine.,,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,626.9966386554622,628.4016806722689,,,MND,627.6991596638655,"{'present new idea': ""The speaker introduces their lab's focus on chemical reactions in the gut facilitated by bacteria, metal ions, ion speciation, and metabolites, which are new topics in the conversation."", 'express enthusiasm': 'The speaker expresses excitement about the discussion on metal ions and ion speciation, indicating enthusiasm for the topic.', 'expand on existing idea': ""The speaker expands on their lab's research by mentioning the different levels at which they study the chemical reactions, including test tubes, C Elegans, germ-free mice, and human stool samples, adding details to their initial introduction.""}",3338.0,12,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,I'm in the Department of Chemistry.,,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,628.401680672269,630.9899159663865,,,MND,629.6957983193278,"{'present new idea': ""The speaker introduces their lab's focus on chemical reactions in the gut facilitated by bacteria, metal ions, ion speciation, and metabolites, which are new topics in the conversation."", 'express enthusiasm': 'The speaker expresses excitement about the discussion on metal ions and ion speciation, indicating enthusiasm for the topic.', 'expand on existing idea': ""The speaker expands on their lab's research by mentioning the different levels at which they study the chemical reactions, including test tubes, C Elegans, germ-free mice, and human stool samples, adding details to their initial introduction.""}",3338.0,13,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,"My lab studies the chemical reactions happening in the the gut, um, by facilitated by bacteria.",,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,630.9899159663864,638.0151260504201,,,MND,634.5025210084033,"{'present new idea': ""The speaker introduces their lab's focus on chemical reactions in the gut facilitated by bacteria, metal ions, ion speciation, and metabolites, which are new topics in the conversation."", 'express enthusiasm': 'The speaker expresses excitement about the discussion on metal ions and ion speciation, indicating enthusiasm for the topic.', 'expand on existing idea': ""The speaker expands on their lab's research by mentioning the different levels at which they study the chemical reactions, including test tubes, C Elegans, germ-free mice, and human stool samples, adding details to their initial introduction.""}",3338.0,14,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,"We're really interested, um, specifically right now, we're really interested in and I'm excited about this discussion about metal ions, ion speciation, um, and also, um, metabolites that are produced by bacteria and consumed, uh, by bacteria.",,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,638.0151260504202,655.9109243697479,,,MND,646.9630252100841,"{'present new idea': ""The speaker introduces their lab's focus on chemical reactions in the gut facilitated by bacteria, metal ions, ion speciation, and metabolites, which are new topics in the conversation."", 'express enthusiasm': 'The speaker expresses excitement about the discussion on metal ions and ion speciation, indicating enthusiasm for the topic.', 'expand on existing idea': ""The speaker expands on their lab's research by mentioning the different levels at which they study the chemical reactions, including test tubes, C Elegans, germ-free mice, and human stool samples, adding details to their initial introduction.""}",3338.0,15,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,"Um, we also study this at the level of test tubes, uh, C Elegans and germ free mice, um, and then taking, um, human stool samples as well.",,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,655.9109243697478,666.1159663865546,,,MND,661.0134453781512,"{'present new idea': ""The speaker introduces their lab's focus on chemical reactions in the gut facilitated by bacteria, metal ions, ion speciation, and metabolites, which are new topics in the conversation."", 'express enthusiasm': 'The speaker expresses excitement about the discussion on metal ions and ion speciation, indicating enthusiasm for the topic.', 'expand on existing idea': ""The speaker expands on their lab's research by mentioning the different levels at which they study the chemical reactions, including test tubes, C Elegans, germ-free mice, and human stool samples, adding details to their initial introduction.""}",3338.0,16,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,"And yeah, that's a little bit about us.",,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,666.1159663865546,669.0,,,MND,667.5579831932773,"{'present new idea': ""The speaker introduces their lab's focus on chemical reactions in the gut facilitated by bacteria, metal ions, ion speciation, and metabolites, which are new topics in the conversation."", 'express enthusiasm': 'The speaker expresses excitement about the discussion on metal ions and ion speciation, indicating enthusiasm for the topic.', 'expand on existing idea': ""The speaker expands on their lab's research by mentioning the different levels at which they study the chemical reactions, including test tubes, C Elegans, germ-free mice, and human stool samples, adding details to their initial introduction.""}",3338.0,17,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,"Hi, thank you.",,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,964.0,965.0,,,MND,964.5,"[{'acknowledge contribution': ""Elizabeth acknowledges Rosa's introduction, recognizing her role in facilitating the discussion.""}]",3677.0,18,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,I know.,,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,3734.0,3734.0,,,MND,3734.0,"{'express agreement': 'Elizabeth Bess expresses agreement with a prior statement, likely acknowledging the complexity of the topic being discussed.'}",3734.0,19,0
2021_04_23_MND_S13,2021_04_23_MND_S13,,,I love metal ions.,,2021_04_23_MND_S13_MND,Elizabeth Bess,,,,,986.0,987.2059238363893,,,MND,986.6029619181946,"[{'express enthusiasm': 'Elizabeth expresses her enthusiasm for metal ions, setting the stage for her subsequent comments on the topic.', 'explain or define term or concept': 'Elizabeth explains the increasing appreciation for measuring redox potential of the microbiome and the difficulty of measuring it, providing context for her question about metal ions.', 'ask clarifying question': 'Elizabeth asks how to measure metal ions better in the gut and in real time, seeking input from the group on this challenge.'}]",4720.0,20,0
